Date,Open,High,Low,Close,Volume
2020-04-12,3.33999991416931,3.33999991416931,3.23000001907349,3.31999993324280,136460
2020-04-13,3.23000001907349,3.31999993324280,3.23000001907349,3.31999993324280,2000
2020-04-14,3.25000000000000,3.29999995231628,3.24000000953674,3.25999999046326,110780
2020-04-15,3.25000000000000,3.29999995231628,3.21000003814697,3.25999999046326,47678
2020-04-16,3.27999997138977,3.40000009536743,3.25000000000000,3.35999989509583,295136
2020-04-17,3.27999997138977,3.40000009536743,3.25000000000000,3.35999989509583,0
2020-04-20,3.27999997138977,3.40000009536743,3.25000000000000,3.35999989509583,0
2020-04-21,3.38000011444092,3.38000011444092,3.21000003814697,3.27999997138977,31547
2020-04-22,3.18000006675720,3.27999997138977,3.17000007629395,3.21000003814697,43409
2020-04-23,3.33999991416931,3.40000009536743,3.23000001907349,3.32999992370605,144606
2020-04-24,3.33999991416931,3.40000009536743,3.23000001907349,3.32999992370605,0
2020-04-26,3.32999992370605,3.45000004768372,3.32999992370605,3.36999988555908,58153
2020-04-27,3.40000009536743,3.40000009536743,3.25999999046326,3.27999997138977,22776
2020-04-28,3.29999995231628,3.33999991416931,3.29999995231628,3.30999994277954,61672
2020-04-29,3.21000003814697,3.41000008583069,3.21000003814697,3.38000011444092,166129
2020-04-30,3.29999995231628,3.50000000000000,3.29999995231628,3.44000005722046,160699
2020-05-03,3.31999993324280,3.40000009536743,3.20000004768372,3.30999994277954,121553
2020-05-04,3.24000000953674,3.28999996185303,3.00000000000000,3.11999988555908,83759
2020-05-05,3.15000009536743,3.15000009536743,3.04999995231628,3.07999992370605,363858
2020-05-06,3.16000008583069,3.16000008583069,3.06999993324280,3.10999989509583,92634
2020-05-07,3.18000006675720,3.19000005722046,3.00000000000000,3.09999990463257,188192
2020-05-08,3.18000006675720,3.19000005722046,3.00000000000000,3.09999990463257,0
2020-05-10,3.00999999046326,3.07999992370605,3.00000000000000,3.00999999046326,58150
2020-05-11,3.00000000000000,3.20000004768372,2.95000004768372,3.06999993324280,43770
2020-05-12,3.13000011444092,3.20000004768372,3.03999996185303,3.13000011444092,73300
2020-05-13,3.04999995231628,3.04999995231628,3.00000000000000,3.00000000000000,27278
2020-05-14,3.01999998092651,3.15000009536743,3.00000000000000,3.06999993324280,46566
2020-05-15,3.01999998092651,3.15000009536743,3.00000000000000,3.06999993324280,0
2020-05-17,3.11999988555908,3.11999988555908,3.00000000000000,3.01999998092651,39918
2020-05-18,3.02999997138977,3.03999996185303,3.00999999046326,3.01999998092651,12342
2020-05-19,3.01999998092651,3.09999990463257,3.00000000000000,3.01999998092651,46457
2020-05-20,3.00000000000000,3.01999998092651,3.00000000000000,3.01999998092651,6210
2020-05-21,3.00000000000000,3.00999999046326,2.95000004768372,2.98000001907349,26510
2020-05-22,3.00000000000000,3.00999999046326,2.95000004768372,2.98000001907349,0
