Date,Open,High,Low,Close,Volume
2020-04-12,65.36000061035156,65.37000274658203,62.90000152587891,63.38000106811523,37432
2020-04-13,68.40000152587891,68.40000152587891,64.00000000000000,64.45999908447266,11184
2020-04-14,65.00000000000000,68.00000000000000,64.16000366210938,65.31999969482422,101849
2020-04-15,68.00000000000000,69.30000305175781,67.01000213623047,68.00000000000000,26699
2020-04-16,67.00000000000000,67.00000000000000,66.00000000000000,66.83000183105469,39788
2020-04-17,67.00000000000000,67.00000000000000,66.00000000000000,66.83000183105469,0
2020-04-20,67.00000000000000,67.00000000000000,66.00000000000000,66.83000183105469,0
2020-04-21,66.80000305175781,66.80000305175781,64.59999847412109,65.12999725341797,19799
2020-04-22,65.00000000000000,65.01000213623047,64.98999786376953,65.00000000000000,68400
2020-04-23,66.58000183105469,68.50000000000000,66.50000000000000,67.80000305175781,31890
2020-04-24,66.58000183105469,68.50000000000000,66.50000000000000,67.80000305175781,0
2020-04-26,69.19999694824219,70.98999786376953,69.19999694824219,69.98000335693359,58113
2020-04-27,70.75000000000000,70.75000000000000,68.50000000000000,69.13999938964844,32725
2020-04-28,70.00000000000000,73.01000213623047,70.00000000000000,71.34999847412109,19022
2020-04-29,72.94999694824219,73.00000000000000,71.05000305175781,72.31999969482422,18087
2020-04-30,72.69999694824219,72.69999694824219,70.00000000000000,71.48000335693359,186483
2020-05-03,72.50000000000000,72.50000000000000,67.00000000000000,68.22000122070312,32980
2020-05-04,69.98000335693359,70.00000000000000,67.00000000000000,68.25000000000000,9195
2020-05-05,69.00000000000000,69.69999694824219,68.90000152587891,69.08000183105469,3803
2020-05-06,69.12000274658203,69.12000274658203,69.08000183105469,69.08000183105469,390802
2020-05-07,69.01999664306641,69.01999664306641,67.00000000000000,67.44000244140625,8637
2020-05-08,69.01999664306641,69.01999664306641,67.00000000000000,67.44000244140625,0
2020-05-10,67.40000152587891,69.00000000000000,65.75000000000000,68.05000305175781,3110
2020-05-11,68.05999755859375,68.05999755859375,65.50000000000000,67.95999908447266,113720
2020-05-12,67.50000000000000,68.50000000000000,67.50000000000000,68.16000366210938,118590
2020-05-13,68.00000000000000,68.00000000000000,66.18000030517578,66.93000030517578,4826
2020-05-14,67.98999786376953,67.98999786376953,66.00000000000000,66.91999816894531,27641
2020-05-15,67.98999786376953,67.98999786376953,66.00000000000000,66.91999816894531,0
2020-05-17,66.00000000000000,67.75000000000000,65.09999847412109,66.05000305175781,2560
2020-05-18,66.05000305175781,67.00000000000000,66.00000000000000,66.05000305175781,92126
2020-05-19,66.00000000000000,66.50000000000000,66.00000000000000,66.00000000000000,80986
2020-05-20,68.00000000000000,68.00000000000000,65.50000000000000,66.00000000000000,257
2020-05-21,65.09999847412109,66.48999786376953,65.00000000000000,65.44000244140625,925
2020-05-22,65.09999847412109,66.48999786376953,65.00000000000000,65.44000244140625,0
2020-05-25,65.09999847412109,66.48999786376953,65.00000000000000,65.44000244140625,0
2020-05-26,65.09999847412109,66.48999786376953,65.00000000000000,65.44000244140625,0
2020-05-27,65.09999847412109,66.48999786376953,65.00000000000000,65.44000244140625,0
2020-05-28,65.09999847412109,66.48999786376953,65.00000000000000,65.44000244140625,0
2020-05-29,65.09999847412109,66.48999786376953,65.00000000000000,65.44000244140625,0
2020-05-31,65.44000244140625,65.65000152587891,65.30000305175781,65.45999908447266,14639
2020-06-01,65.09999847412109,65.09999847412109,63.00000000000000,64.15000152587891,19434
2020-06-02,64.50000000000000,65.50000000000000,64.50000000000000,64.55000305175781,155328
2020-06-03,65.00000000000000,65.23000335693359,65.00000000000000,65.12000274658203,4590
2020-06-04,65.05000305175781,67.84999847412109,64.59999847412109,66.00000000000000,11178
2020-06-05,65.05000305175781,67.84999847412109,64.59999847412109,66.00000000000000,0
2020-06-07,67.90000152587891,70.00000000000000,67.90000152587891,69.19000244140625,30568
2020-06-08,69.00000000000000,71.00000000000000,68.98999786376953,69.72000122070312,76713
2020-06-09,72.00000000000000,72.00000000000000,68.05000305175781,71.48999786376953,77367
2020-06-10,69.40000152587891,70.80000305175781,69.40000152587891,69.91999816894531,9966
2020-06-11,68.50000000000000,69.50000000000000,68.30000305175781,68.48000335693359,1973
2020-06-12,68.50000000000000,69.50000000000000,68.30000305175781,68.48000335693359,0
2020-06-14,68.01000213623047,69.94999694824219,68.01000213623047,69.45999908447266,51230
2020-06-15,68.94999694824219,69.00000000000000,68.00000000000000,68.26999664306641,14003
2020-06-16,69.00000000000000,69.00000000000000,68.51999664306641,68.95999908447266,6402
2020-06-17,69.00000000000000,69.20999908447266,69.00000000000000,69.01999664306641,14113
2020-06-18,69.00000000000000,71.50000000000000,69.00000000000000,70.23000335693359,27568
2020-06-19,69.00000000000000,71.50000000000000,69.00000000000000,70.23000335693359,0
2020-06-21,70.00000000000000,71.00000000000000,69.00000000000000,69.88999938964844,60344
2020-06-22,69.88999938964844,69.88999938964844,69.00000000000000,69.63999938964844,24687
2020-06-23,70.98999786376953,70.98999786376953,68.00000000000000,68.12999725341797,9600
2020-06-24,68.12999725341797,68.55000305175781,68.01999664306641,68.45999908447266,21642
2020-06-25,68.01999664306641,68.01999664306641,67.19999694824219,67.36000061035156,650
